f_Hz,mag_Zt_ideal_ohm,phase_Zt_ideal_deg,mag_Zt_nonideal_ohm,phase_Zt_nonideal_deg,mag_G_nonideal_ohm,phase_G_nonideal_deg
42443.7655530698,99964.4592997793,178.472386514171,99965.7105826051,178.4480026184,99965.7105826051,-1.55199738160007
42787.3764225331,99963.8818316205,178.460025385383,99965.169673792,178.435443510826,99965.169673792,-1.56455648917449
43133.7690534184,99963.2949858801,178.447564330068,99964.6199804499,178.422782859895,99964.6199804499,-1.57721714010463
43482.9659659579,99962.6986104434,178.435002542806,99964.0613600634,178.410019846754,99964.0613600634,-1.5899801532459
43834.9898627002,99962.092550734,178.422339211739,99963.4936678095,178.397153645995,99963.4936678095,-1.60284635400456
44189.8636299867,99961.4766496739,178.409573518528,99962.9167565213,178.384183425611,99962.9167565213,-1.61581657438877
44547.6103394389,99960.8507476432,178.3967046383,99962.3304766491,178.37110834694,99962.3304766491,-1.62889165306009
44908.2532494586,99960.2146824391,178.383731739596,99961.734676223,178.357927564615,99961.734676223,-1.64207243538535
45271.8158067401,99959.5682892345,178.370653984322,99961.1292008133,178.344640226511,99961.1292008133,-1.65535977348887
45638.3216477945,99958.9114005356,178.357470527696,99960.513893491,178.331245473695,99960.513893491,-1.66875452630505
46007.7946004863,99958.243846139,178.344180518201,99959.8885947877,178.317742440369,99959.8885947877,-1.68225755963134
46380.2586855825,99957.5654530881,178.330783097524,99959.2531426544,178.304130253818,99959.2531426544,-1.69586974618162
46755.7381183149,99956.8760456288,178.317277400511,99958.6073724204,178.29040803436,99958.6073724204,-1.70959196563988
