f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
54.954087385763,79.9999131460972,79.9999962822989,8.31362017095216e-05,-0.00264685417518075,-0.00106637526697863,0.00158047890820212
55.5904257270409,79.9999131462034,79.9999962823803,8.31361769115802e-05,-0.00267750330208625,-0.00107872331100287,0.00159877999108337
56.2341325190355,79.9999131463121,79.9999962824635,8.31361514457285e-05,-0.00270850732916353,-0.00109121433800782,0.00161729299115571
56.8852930843847,79.9999131464233,79.9999962825487,8.31361254256535e-05,-0.00273987036595569,-0.00110385000501157,0.00163602036094412
57.5439937337163,79.9999131465371,79.9999962826359,8.31360988513552e-05,-0.00277159656959744,-0.00111663198503678,0.00165496458456066
58.2103217770877,79.9999131466535,79.9999962827251,8.31360716091467e-05,-0.00280369014536263,-0.00112956197403153,0.0016741281713311
58.8843655355595,79.9999131467727,79.9999962828164,8.31360437416606e-05,-0.00283615534722569,-0.0011426416849917,0.00169351366223399
59.5662143529017,79.9999131468946,79.9999962829098,8.31360152204752e-05,-0.00286899647840827,-0.00115587285302434,0.00171312362538393
60.2559586074364,79.9999131470194,79.9999962830054,8.31359860455905e-05,-0.00290221789197257,-0.00116925722901211,0.00173296066296046
60.9536897240176,79.999913147147,79.9999962831032,8.3135956160163e-05,-0.00293582399137716,-0.00118279659001995,0.00175302740135721
61.6595001861489,79.9999131472777,79.9999962832033,8.31359256068254e-05,-0.00296981923107612,-0.00119649272901559,0.00177332650206052
62.3734835482426,79.9999131474114,79.9999962833057,8.31358943145233e-05,-0.0030042081170997,-0.00121034746201943,0.00179386065508027
63.09573444802,79.9999131475482,79.9999962834106,8.31358623969436e-05,-0.00303899520765751,-0.00122436262502573,0.00181463258263178
63.8263486190556,79.9999131476882,79.9999962835178,8.31358295982909e-05,-0.00307418511374488,-0.00123854007601276,0.00183564503773212
64.5654229034662,79.9999131478315,79.9999962836276,8.31357961317281e-05,-0.00310978249973958,-0.00125288169400134,0.00185690080573823
65.3130552647479,79.9999131479781,79.9999962837399,8.31357618409356e-05,-0.003145792084045,-0.00126738937999629,0.00187840270404871
66.0693448007603,79.9999131481281,79.9999962838548,8.31357267401245e-05,-0.00318221863968632,-0.00128206505802962,0.0019001535816567
66.8343917568622,79.9999131482816,79.9999962839724,8.31356908292946e-05,-0.00321906699496402,-0.00129691067098769,0.00192215632397633
67.6082975391989,79.9999131484387,79.9999962840927,8.31356540516026e-05,-0.00325634203409208,-0.00131192818900785,0.00194441384508423
68.3911647281437,79.9999131485994,79.9999962842159,8.31356165065245e-05,-0.00329404869783004,-0.00132711960199778,0.00196692909583227
69.1830970918944,79.9999131487639,79.9999962843419,8.31355780235299e-05,-0.00333219198416874,-0.00134248692200181,0.00198970506216694
69.9841996002281,79.9999131489322,79.9999962844709,8.31355387020949e-05,-0.00337077694893712,-0.00135803218800993,0.00201274476092719
70.7945784384146,79.9999131491044,79.9999962846028,8.31354983716892e-05,-0.00340980870655535,-0.00137375746000381,0.00203605124655154
71.614341021291,79.9999131492807,79.9999962847378,8.31354571317888e-05,-0.00344929243062016,-0.00138966482201009,0.00205962760861007
72.4435960074998,79.999913149461,79.999996284876,8.31354149823937e-05,-0.00348923335467262,-0.00140575638199863,0.00208347697267398
73.2824533138913,79.9999131496456,79.9999962850174,8.3135371824028e-05,-0.00352963677283212,-0.00142203427399441,0.0021076024988377
74.1310241300926,79.9999131498344,79.9999962851621,8.31353276709024e-05,-0.00357050804052561,-0.00143850065400639,0.00213200738651922
74.9894209332464,79.9999131500277,79.9999962853101,8.3135282423541e-05,-0.00361185257520267,-0.00145515770699931,0.00215669486820336
75.8577575029193,79.9999131502254,79.9999962854616,8.31352361814197e-05,-0.00365367585702941,-0.00147200763898043,0.00218166821804897
76.7361489361828,79.9999131504278,79.9999962856167,8.31351889161169e-05,-0.00369598342964148,-0.00148905268399683,0.00220693074564465
77.6247116628701,79.9999131506349,79.9999962857753,8.31351404428915e-05,-0.00373878090086196,-0.00150629510199798,0.00223248579886398
78.5235634610081,79.9999131508468,79.9999962859377,8.31350909464845e-05,-0.00378207394344562,-0.00152373717700382,0.0022583367664418
79.4328234724291,79.9999131510636,79.9999962861038,8.31350402137332e-05,-0.00382586829584222,-0.00154138122201548,0.00228448707382675
