f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
16.5958690743757,79.9999131397245,79.9999962768955,8.31371709750783e-05,-0.00190731059238957,-0.00143001359400862,0.000477296998380954
16.7880401812257,79.9999131396823,79.999996276851,8.31371687013416e-05,-0.00192939620815442,-0.00144657237101698,0.000482823837137438
16.9824365246175,79.9999131396391,79.9999962768055,8.31371664418157e-05,-0.00195173756329644,-0.00146332288903654,0.000488414674259894
17.1790838715759,79.9999131395948,79.9999962767589,8.31371640686029e-05,-0.00197433761913356,-0.0014802673700028,0.00049407024913076
17.3780082874938,79.9999131395496,79.9999962767112,8.31371616243359e-05,-0.0019971993712966,-0.00149740805801335,0.000499791313283253
17.579236139587,79.9999131395033,79.9999962766624,8.31371591374364e-05,-0.00202032585005908,-0.00151474722599436,0.000505578624064724
17.7827941003893,79.9999131394559,79.9999962766125,8.31371566363259e-05,-0.00204372012082407,-0.00153228717201107,0.000511432948812994
17.9887091512879,79.9999131394074,79.9999962765614,8.31371540357395e-05,-0.00206738528448146,-0.00155003022102353,0.000517355063457929
18.1970085860999,79.9999131393577,79.9999962765091,8.3137151349888e-05,-0.00209132447781848,-0.00156797872600608,0.000523345751812408
18.4077200146896,79.999913139307,79.9999962764556,8.31371486498256e-05,-0.00211554087395403,-0.00158613506301117,0.000529405810942854
18.6208713666287,79.999913139255,79.9999962764009,8.31371459071306e-05,-0.00214003768273563,-0.00160450164198327,0.000535536040752361
18.8364908948981,79.9999131392018,79.9999962763449,8.31371430791705e-05,-0.00216481815119836,-0.00162308089500347,0.000541737256194896
19.0546071796325,79.9999131391474,79.9999962762875,8.3137140094891e-05,-0.00218988556396165,-0.00164187528600932,0.000548010277952326
19.2752491319094,79.9999131390917,79.9999962762289,8.3137137167455e-05,-0.00221524324367887,-0.00166088730601126,0.000554355937667614
19.4984459975805,79.9999131390348,79.9999962761689,8.31371341405429e-05,-0.00224089455148786,-0.00168011947500091,0.000560775076486953
19.7242273611486,79.9999131389764,79.9999962761074,8.31371309573115e-05,-0.00226684288745191,-0.00169957434098425,0.000567268546467662
19.9526231496889,79.9999131389168,79.9999962760446,8.31371278167126e-05,-0.00229309169097961,-0.00171925448400179,0.000573837206977816
20.1836636368157,79.9999131388557,79.9999962759803,8.31371245766377e-05,-0.00231964444132119,-0.00173916251299892,0.000580481928322269
20.4173794466954,79.9999131387932,79.9999962759144,8.31371211518217e-05,-0.00234650465803599,-0.00175930106600404,0.000587203592031951
20.6538015581054,79.9999131387293,79.9999962758471,8.31371177838491e-05,-0.00237367590139029,-0.0017796728120114,0.000594003089378888
