K,M,region_code,region_label,gain_abs_pct,cutoff_abs_pct,phase_abs_deg
10,1.02867302682129,3,Risky,0.0128473117614902,48.1075482316821,20.1884796619593
10,1.09083980205361,3,Risky,0.0127450561544862,46.6099130542338,19.4382529805465
10,1.15676356113018,3,Risky,0.0126514278931644,45.1183199960638,18.6991810262302
10,1.22667135342832,3,Risky,0.0125656252988904,43.6354434906112,17.9724991487296
10,1.30080394981626,3,Risky,0.0124869267043337,42.1641977538226,17.2593438845911
10,1.37941667189708,3,Risky,0.0124146820937199,40.7066907684721,16.5607475335012
10,1.4627802713671,3,Risky,0.012348305639982,39.2658141795516,15.8776344100332
10,1.55118186251735,3,Risky,0.0122872690414511,37.8435927401022,15.2108187250645
10,1.64492591108987,3,Risky,0.0122310955708294,36.4422353471869,14.5610040133987
10,1.74433528289437,3,Risky,0.0121793547593363,35.0639804291009,13.9287839929429
10,1.84975235579711,3,Risky,0.0121316576467834,33.7105744610599,13.3146447166782
10,1.96154019891149,3,Risky,0.0120876525364366,32.3838262579636,12.7189678617213
10,2,3,Risky,0.0120738484723582,31.9507774070229,12.5259689792493
10,2.0800838230519,3,Risky,0.0120470211998125,31.0852092774073,12.1420349897452
10,2.20579150675742,3,Risky,0.0120094754829303,29.8162179764999,11.5840326093496
10,2.33909620245231,3,Risky,0.0119747542705362,28.5780507014938,11.0450578728625
10,2.48045702758638,3,Risky,0.0119426207694673,27.371609003235,10.5251247466064
10,2.63036084589092,3,Risky,0.0119128600773521,26.1981962401018,10.0241705038995
10,2.78932394419601,3,Risky,0.0118852770053302,25.058005910892,9.5420624030262
10,2.95789381058475,3,Risky,0.0118596941279137,23.9519208374437,9.07860442718339
10,3.13665102000814,3,Risky,0.0118359500353549,22.8803210720055,8.63354397918403
10,3.32621123385532,3,Risky,0.0118138977673965,21.8432964487699,8.20657843976161
10,3.5272273203656,3,Risky,0.0117934034081557,20.8412803705509,7.79736151410448
10,3.74039160318543,3,Risky,0.0117743448259588,19.873932072922,7.40550930629831
10,3.96643824581455,3,Risky,0.0117566105417133,18.9410112111463,7.03060607534132
10,4.20614578015361,3,Risky,0.0117400987131688,18.0427121065832,6.6722096390986
10,4.46033978786196,3,Risky,0.0117247162220835,17.1783280712466,6.32985640384884
10,4.72989574376043,3,Risky,0.0117103778536887,16.3474242598215,6.00306600690065
10,5,3,Risky,0.0116976986409867,15.5915258983339,5.70767098377563
10,5.01574203107223,3,Risky,0.0116970055587373,15.5495625022942,5.6913455681253
10,5.31886313888673,3,Risky,0.0116845277895194,14.7841704243918,5.39419355323032
10,5.64030305285862,3,Risky,0.0116728789018339,14.0505556405995,5.11110325727091
10,5.98116885082043,3,Risky,0.0116619986165034,13.3479201575503,4.84156592138208
10,6.34263451569209,3,Risky,0.0116518315336833,12.6753747225024,4.58507349913562
10,6.72594497881973,3,Risky,0.0116423266949539,12.0325663376438,4.34112109141573
10,7.13242040766936,3,Risky,0.0116334371879034,11.4181550723461,4.10920907039318
10,7.56346075264287,3,Risky,0.0116251197893824,10.8316353384176,3.88884491418359
10,8.02055056867603,3,Risky,0.0116173346423309,10.2716900102673,3.67954477421706
10,8.50526412822478,2,Marginal,0.0116100449644385,9.73806765475707,3.48083479732815
10,9.01927084324942,2,Marginal,0.0116032167836799,9.22940848528433,3.29225222419041
10,9.56434101487073,2,Marginal,0.0115968186991289,8.74484173041827,3.11334628505145
10,10,2,Marginal,0.0115922310802574,8.39261346382964,2.98372790866635
10,10.1423519305006,2,Marginal,0.0115908216642424,8.2835249500821,2.94367891284347
10,10.7552943294462,2,Marginal,0.0115851987899696,7.84459859640516,2.78282529271036
10,11.4052792592565,2,Marginal,0.011579925166334,7.42719214405504,2.63037426585752
10,12.0945453464241,2,Marginal,0.0115749777000218,7.03042969495924,2.48592860443485
10,12.8254665064857,2,Marginal,0.0115703349671747,6.65343505404004,2.34910517294273
10,13.6005601200726,2,Marginal,0.0115659770787246,6.2953362814211,2.21953499042953
10,14.4224957030741,2,Marginal,0.0115618855585353,5.95526973386055,2.09686320655153
10,15.2941041007713,2,Marginal,0.0115580432316875,5.63255279463316,1.98074900340481
10,16.2183872376106,2,Marginal,0.0115544341229779,5.32660561104241,1.87086543392806
10,17.1985284561928,2,Marginal,0.0115510433640509,5.03626043430686,1.76689920662199
10,18.2379034810894,1,Safe,0.0115478571084715,4.76089208244985,1.66855042534029
10,19.3400920452449,1,Safe,0.0115448624543291,4.5001804417148,1.57553229198346
10,20,1,Safe,0.0115432315530128,4.35708978517619,1.52463418024003
10,20.5088902190089,1,Safe,0.0115420473730055,4.25278988465987,1.48757077906902
10,21.7483234842606,1,Safe,0.0115394006443381,4.01880038990441,1.40440427836148
10,23.0626605986532,1,Safe,0.011536911796739,3.7968706701376,1.32578323102003
10,24.4564282977307,1,Safe,0.0115345710525183,3.58704893127166,1.25146974405929
10,25.9344268855507,1,Safe,0.0115323692777025,3.38804315376667,1.18123719731692
10,27.5017467675107,1,Safe,0.0115302979355114,3.20015640165086,1.11486984457565
10,29.1637859823185,1,Safe,0.011528349044081,3.02203736790492,1.05216241199603
10,30.926268793488,1,Safe,0.0115265151372057,2.85367188002474,0.992919696573189
10,32.7952654043937,1,Safe,0.0115247892280834,2.69446541746149,0.936956166935133
10,34.7772128647828,1,Safe,0.0115231647761682,2.54366195237277,0.884095568445957
10,36.8789372407512,1,Safe,0.0115216356564396,2.40131762627499,0.834170534262704
10,39.1076771245382,1,Safe,0.0115201961308387,2.26673451779925,0.787022203715352
10,41.4711085651117,1,Safe,0.0115188408221556,2.13934524287299,0.742499849132358
