frequency_Hz,clean_mag_dB,noisy_mag_dB,clean_phase_deg,noisy_phase_deg,actual_mag_noise_dB,actual_phase_noise_deg
13.6158475931445,19.99903580295,20.0553873165398,-0.0819054285912929,-0.313729978254055,0.0563515135898669,-0.231824549662762
13.6787164946883,19.9990357214813,19.9579895296836,-0.0822836127119905,0.271165549747002,-0.041046191797701,0.353449162458993
13.7418756828818,19.9990356392586,19.9470687489174,-0.0826635430275543,-0.794440182032674,-0.0519668903411805,-0.71177663900512
13.8053264980751,19.9990355562748,19.9503574319071,-0.083045227600648,-0.272113502695772,-0.0486781243677221,-0.189068275095124
13.8690702868073,19.9990354725229,20.0236223588354,-0.0834286745311622,0.0543619626567471,0.0245868863124912,0.137790637187909
13.9331084018346,19.9990353879959,19.9425275372763,-0.0838138919563857,-0.201159308437225,-0.0565078507196084,-0.117345416480839
13.9974422021597,19.9990353026864,20.031711187,-0.0842008880511788,-0.394650702449158,0.0326758843135586,-0.310449814397979
14.0620730530598,19.9990352165873,20.0535956084747,-0.084589671028146,0.259993659314307,0.0545603918873709,0.344583330342453
14.1270023261165,19.9990351296913,20.0295726689981,-0.0849802491378112,-0.273241903791531,0.0305375393067671,-0.18826165465372
14.1922313992443,19.999035041991,20.0345504116481,-0.0853726306687916,-0.254374503455686,0.0355153696571335,-0.169001872786894
14.2577616567197,19.9990349534789,19.9565727714806,-0.0857668239479748,0.408035095396616,-0.0424621819983848,0.493801919344591
14.3235944892113,19.9990348641476,19.9692087746556,-0.0861628373406945,0.683901442926262,-0.0298260894920652,0.770064280266956
14.3897312938086,19.9990347739894,19.9467315147069,-0.0865606792509084,-0.452376326238341,-0.0523032592825317,-0.365815646987433
14.4561734740521,19.9990346829968,20.0197289484874,-0.0869603581213768,0.271625552824895,0.0206942654906044,0.358585910946271
14.5229224399628,19.9990345911619,19.858484318494,-0.0873618824338413,0.300016628081821,-0.140550272667873,0.387378510515662
14.5899796080722,19.9990344984769,19.9939292346018,-0.0877652607092047,-0.591590587636139,-0.00510526387513721,-0.503825326926935
14.6573464014525,19.9990344049341,19.9979130569146,-0.0881705015077123,0.0268301305798939,-0.00112134801948116,0.115000632087606
14.7250242497467,19.9990343105255,20.0217251833904,-0.0885776134291332,0.273976150608368,0.02269087286491,0.362553764037501
14.7930145891988,19.999034215243,19.9639101848791,-0.0889866051129427,-0.35384846714323,-0.0351240303638782,-0.264861862030288
14.8613188626847,19.9990341190786,20.0118360223538,-0.0893974852385058,0.110211001688098,0.0128019032752427,0.199608486926604
14.9299385197421,19.9990340220241,20.0754394930931,-0.0898102625252614,0.354993232209179,0.076405471068977,0.44480349473444
14.9988750166022,19.9990339240712,20.0026575307767,-0.0902249457329069,-0.279743705101797,0.00362360670542827,-0.18951875936889
15.0681298162197,19.9990338252117,20.0018854042497,-0.0906415436615849,0.746215609663852,0.00285157903794797,0.836857153325437
15.1377043883045,19.9990337254372,20.0628224910927,-0.0910600651520688,-0.480260026490076,0.0637887656554952,-0.389199961338007
15.2076002093524,19.9990336247392,20.057666721671,-0.0914805190859514,-0.432634190960009,0.0586330969318034,-0.341153671874057
15.277818762677,19.9990335231091,19.9988370700031,-0.0919029143858326,-0.4871455866555,-0.000196453105989036,-0.395242672269667
15.3483615384406,19.9990334205383,19.9371190292932,-0.0923272600155095,-0.88433186014821,-0.0619143912450575,-0.792004600132701
15.419230033686,19.9990333170181,20.0577738300658,-0.0927535649801655,-0.685686494660955,0.0587405130476384,-0.59293292968079
15.4904257523688,19.9990332125398,20.0390546856652,-0.0931818383265626,-0.0932183671120495,0.0400214731254565,-3.65287854869056e-05
15.5619502053882,19.9990331070944,20.0181710289878,-0.0936120891432325,0.120242198762504,0.0191379218934706,0.213854287905737
15.6338049106204,19.999033000673,20.0428590856268,-0.0940443265606697,0.462657116082528,0.043826084953821,0.556701442643197
15.7059913929496,19.9990328932665,20.020194088481,-0.0944785597515251,0.025157874387269,0.021161195214475,0.119636434138794
15.7785111843013,19.999032784866,19.9862122736248,-0.0949147979308011,0.359505918935111,-0.0128205112411628,0.454420716865912
15.851365823674,19.999032675462,20.0013004265633,-0.0953530503560464,-0.828222263682284,0.00226775110129651,-0.732869213326237
15.9245568571727,19.9990325650455,20.028296086822,-0.0957933263275531,-0.866752054976223,0.0292635217765778,-0.77095872864867
